pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0.6;6;6;4.288888889;27;193;7.977777778;36;359;1.755555556;5;79;10;1.3;8;13;0;0;0;3.7;14;37;1;1;10;1.5;12;15;0.8;3;8;1;5;45;59.7;267;597;2.288888889;7;103;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1.222222222;9;22;7.603448276;60;2205;9.324137931;74;2704;1.648275862;6;478;18;4.19047619;25;88;0.055555556;1;1;13.14285714;53;276;0.944444444;1;17;1.523809524;8;32;0.666666667;10;14;1.120689655;9;325;216.5555556;764;3898;2.920689655;22;847;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;1.923076923;11;25;7.07253886;74;1365;10.60103627;105;2046;1.958549223;7;378;13;7.05;34;141;0;0;0;9.5;56;190;1;1;13;1.4;26;28;0.15;3;3;0.974093264;5;188;227.0769231;850;2952;3.041450777;25;587;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;0.488372093;5;21;3.763033175;88;2382;6.616113744;104;4188;1.625592417;7;1029;43;2.802631579;17;213;0.139534884;1;6;8;52;608;0.860465116;1;37;0.513157895;13;39;0.328947368;16;25;0.873617694;5;553;156.3488372;1040;6723;2.410742496;33;1526;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.166666667;1;1;4;16;148;4.405405405;13;163;1.135135135;3;42;6;1.5;5;9;0;0;0;4.666666667;9;28;1;1;6;0.666666667;4;4;1.5;7;9;1.189189189;3;44;55.16666667;115;331;1.783783784;4;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;1.384615385;8;18;4.827586207;48;840;8.396551724;92;1461;1.770114943;5;308;13;2.642857143;15;37;0;0;0;11.28571429;45;158;1;1;13;1.071428571;11;15;0.642857143;3;9;0.942528736;3;164;175.7692308;641;2285;2.994252874;34;521;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2.304347826;16;53;7.191815857;97;2812;9.304347826;150;3638;1.554987212;6;608;23;3.861111111;28;139;0;0;0;8.694444444;42;313;1;1;23;3.138888889;37;113;2;11;72;0.861892583;6;337;240.2608696;802;5526;2.056265985;17;804;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;0.952380952;9;40;3.628297362;34;1513;6.179856115;51;2577;1.426858513;6;595;42;1.672131148;9;102;0.095238095;1;4;6.295081967;35;384;0.904761905;1;38;0.573770492;5;35;0.540983607;10;33;0.961630695;6;401;101.3095238;476;4255;1.923261391;11;802;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1.090909091;5;12;4.255555556;21;383;6.233333333;34;561;1.488888889;4;134;11;1.727272727;5;19;0;0;0;7.454545455;15;82;1;1;11;0.090909091;1;1;0.727272727;3;8;0.877777778;6;79;94.36363636;218;1038;1.944444444;7;175;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.5;1;1;6.5;12;13;10.5;19;21;1.5;2;3;2;0;0;0;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;3;3;6;23;32;46;2;3;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;2;2;6.583333333;45;79;8.416666667;65;101;1.333333333;3;16;2;1.5;3;3;0;0;0;6;9;12;1;1;2;1;1;2;0;0;0;0.583333333;1;7;82;134;164;1.5;3;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2.428571429;9;17;6.27173913;37;577;7.97826087;56;734;1.423913043;4;131;7;2.333333333;9;21;0;0;0;8.777777778;34;79;1;1;7;2.111111111;9;19;1.444444444;6;13;0.77173913;3;71;159.2857143;490;1115;2.02173913;8;186;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.75;6;6;7.029411765;43;478;12.32352941;104;838;1.794117647;5;122;8;3.666666667;8;33;0;0;0;7.111111111;27;64;1;1;8;1.222222222;5;11;0.444444444;3;4;1.147058824;7;78;151.125;657;1209;3.705882353;23;252;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;6;6;8.25;39;99;13.16666667;51;158;1.833333333;3;22;2;0.5;1;1;0;0;0;6;9;12;1;1;2;0;0;0;0;0;0;0.916666667;2;11;110;202;220;1.916666667;4;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;0.625;5;15;3.753787879;27;991;5.837121212;32;1541;1.431818182;5;378;24;0.964285714;3;27;0.041666667;1;1;6.107142857;27;171;0.958333333;1;23;0.357142857;3;10;3.321428571;14;93;1.087121212;6;287;108.3333333;369;2600;2.46969697;16;652;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0.272727273;4;6;4.931506849;38;720;9.445205479;103;1379;1.698630137;7;248;22;2.333333333;13;56;0.045454545;1;1;5.083333333;27;122;0.954545455;1;21;1.125;6;27;1;16;24;1.164383562;8;170;97.18181818;596;2138;3.335616438;22;487;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.052631579;1;1;3.723404255;33;525;9.617021277;253;1356;1.666666667;5;235;19;2.818181818;9;62;0;0;0;5.227272727;14;115;1;1;19;2.090909091;19;46;1.181818182;12;26;1.170212766;5;165;103.3684211;395;1964;3.368794326;60;475;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;0.130434783;2;3;6.838926174;80;1019;11.08724832;118;1652;2.067114094;7;308;23;1.703703704;6;46;0;0;0;4;13;108;1;1;23;0.666666667;11;18;1.518518519;9;41;1.88590604;13;281;106.5217391;279;2450;3.724832215;43;555;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;0;0;0;3.265060241;42;542;6.704819277;49;1113;1.614457831;6;268;22;3.083333333;11;74;0.136363636;1;3;6.875;31;165;0.863636364;1;19;0.708333333;6;17;0.041666667;1;1;2.228915663;13;370;84.31818182;327;1855;2.578313253;21;428;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;3.65;19;146;5.85;45;234;1.725;6;69;5;1.666666667;7;15;0;0;0;4.111111111;9;37;1;1;5;0.222222222;2;2;0.333333333;2;3;1.1;2;44;87.4;192;437;2.5;12;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.166666667;1;1;4.785714286;20;335;8.528571429;36;597;2.042857143;5;143;6;1.818181818;7;20;0;0;0;5.818181818;17;64;1;1;6;0.727272727;2;8;0.545454545;5;6;1.571428571;6;110;150.3333333;379;902;3.057142857;13;214;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0;0;0;4.827586207;22;280;7.396551724;40;429;1.586206897;4;92;4;1.857142857;7;13;0.25;1;1;6.142857143;22;43;0.75;1;3;1.714285714;7;12;2.142857143;8;15;1.362068966;4;79;161;347;644;2.74137931;14;159;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0.166666667;1;1;2.738095238;18;115;4.523809524;28;190;1.19047619;3;50;6;2.833333333;8;17;0;0;0;6.333333333;10;38;1;1;6;0.166666667;1;1;0.333333333;2;2;1.023809524;5;43;64;160;384;2;8;84;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;0.608695652;8;14;4.672897196;43;1000;7.943925234;72;1700;1.939252336;7;415;23;2.6;33;78;0.043478261;1;1;6.966666667;57;209;0.956521739;1;22;0.766666667;15;23;0.166666667;3;5;0.981308411;4;210;115.4782609;993;2656;2.588785047;17;554;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.153846154;1;2;3.322916667;29;319;8.510416667;54;817;1.75;6;168;13;2.05;13;41;0;0;0;3.5;13;70;1;1;13;0.55;9;11;1.3;10;26;1.65625;5;159;97.15384615;248;1263;3.34375;20;321;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;0.105263158;1;2;4.251748252;49;608;7.538461538;83;1078;1.874125874;6;268;19;1.35;5;27;0.052631579;1;1;5.7;14;114;0.947368421;1;18;2.85;43;57;1.45;14;29;1.237762238;5;177;90.10526316;383;1712;3.391608392;28;485;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;0.272727273;3;6;4.7;50;564;7.358333333;58;883;1.791666667;7;215;22;1.565217391;10;36;0.045454545;1;1;4.956521739;16;114;0.954545455;1;21;0.260869565;2;6;0.260869565;3;6;0.7;4;84;66.81818182;400;1470;2.375;16;285;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.333333333;3;8;5.879310345;53;1705;9.672413793;70;2805;1.944827586;7;564;24;3.390243902;15;139;0;0;0;6.780487805;24;278;1;1;24;0.365853659;6;15;0.292682927;5;12;0.851724138;7;247;171.1666667;609;4108;2.882758621;19;836;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.714285714;2;10;2.461111111;13;443;5.7;37;1026;1.794444444;5;323;14;3.666666667;17;55;0.214285714;1;3;10.86666667;50;163;0.785714286;1;11;0;0;0;1.133333333;10;17;1.044444444;7;188;113.8571429;530;1594;2.033333333;7;366;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1.25;6;10;6;42;276;10.15217391;62;467;1.891304348;4;87;8;3.25;12;26;0;0;0;5.25;13;42;1;1;8;0.75;2;6;0.5;3;4;1.086956522;4;50;90.375;287;723;3.108695652;13;143;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;0.3125;4;5;2.95620438;47;405;6.627737226;91;908;1.540145985;6;211;16;1.117647059;5;19;0.4375;1;7;6.529411765;25;111;0.5625;1;9;11.70588235;95;199;1.529411765;21;26;1.233576642;6;169;99.6875;241;1595;2.832116788;34;388;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;0.301587302;4;19;4.322847682;32;2611;6.056291391;46;3658;1.451986755;7;877;63;2.3;18;161;0.015873016;1;1;8.285714286;27;580;0.984126984;1;62;1.8;50;126;0.342857143;10;24;0.975165563;4;589;103.5396825;479;6523;2.054635762;14;1241;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;1.632911392;28;129;2.860759494;43;226;1;3;79;6;4.333333333;24;26;0.666666667;1;4;13.16666667;64;79;0.333333333;1;2;0;0;0;0;0;0;0.582278481;3;46;77.5;278;465;1.405063291;11;111;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.2;1;1;2.209302326;15;95;3.813953488;21;164;1.023255814;3;44;5;3.666666667;11;22;0.6;1;3;7.166666667;24;43;0.4;1;2;0.333333333;2;2;0;0;0;0.744186047;2;32;70.4;214;352;1.418604651;7;61;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;6;6;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;0.888888889;2;8;5.909722222;54;851;9.194444444;74;1324;1.763888889;7;254;9;3.571428571;30;50;0.111111111;1;1;10.28571429;57;144;0.888888889;1;8;1.357142857;9;19;0;0;0;0.9375;5;135;213.8888889;1030;1925;2.611111111;14;376;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;7;7;7;4.685714286;23;164;7.6;32;266;1.857142857;6;65;1;11;11;11;0;0;0;27;27;27;1;1;1;7;7;7;1;1;1;0.6;2;21;389;389;389;2.457142857;9;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0;0;0;2.717948718;18;212;9.935897436;52;775;1.820512821;6;142;11;3.714285714;18;52;0;0;0;4.142857143;18;58;1;1;11;2.571428571;27;36;1.428571429;16;20;1.794871795;7;140;217.3636364;1185;2391;2.628205128;10;205;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.142857143;1;1;3.659090909;29;322;6.511363636;71;573;1.340909091;5;118;7;1;4;7;0.142857143;1;1;6.571428571;34;46;0.857142857;1;6;19.57142857;124;137;6;20;42;0.784090909;3;69;141.7142857;365;992;2.329545455;25;205;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;6.8;31;204;12.36666667;66;371;1.8;5;54;3;3;6;9;0;0;0;9.333333333;17;28;1;1;3;1;3;3;0.666666667;2;2;1.6;4;48;163.6666667;382;491;3.9;20;117;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.225806452;6;7;1.98488665;27;788;3.549118388;48;1409;1.17884131;5;468;31;1.977272727;15;87;0.096774194;1;3;9;61;396;0.903225806;1;28;0.590909091;7;26;0.022727273;1;1;0.720403023;4;286;86.06451613;521;2668;1.513853904;11;601;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1;4;10;3.423913043;23;315;5.5;37;506;1.445652174;4;133;10;1.052631579;5;20;0;0;0;4.842105263;16;92;1;1;10;1.052631579;6;20;0;0;0;0.826086957;3;76;89.2;209;892;1.673913043;7;154;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.558139535;12;67;5.214285714;82;2044;7.836734694;148;3072;1.49744898;5;587;43;2.169491525;12;128;0;0;0;6.576271186;23;388;1;1;43;2.525423729;16;149;0.06779661;4;4;0.801020408;4;314;114.372093;393;4918;2.00255102;15;785;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.571428571;9;88;5.30472103;108;3708;8.383404864;178;5860;1.628040057;7;1138;56;2.710843373;16;225;0;0;0;8.313253012;42;690;1;1;56;2.421686747;21;201;0.108433735;9;9;0.954220315;5;667;158.4464286;703;8873;2.319027182;18;1621;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.764705882;5;26;4.029520295;45;1092;6.815498155;87;1847;1.42804428;4;387;34;2.136363636;14;94;0.058823529;1;2;6.159090909;19;271;0.941176471;1;32;2;16;88;0;0;0;0.771217712;3;209;87.02941176;339;2959;2.092250923;14;567;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;4.333333333;19;117;6.925925926;46;187;1.333333333;4;36;11;1.090909091;10;12;0.181818182;1;2;1.909090909;6;21;0.818181818;1;9;0.454545455;3;5;0.545454545;5;6;1.333333333;4;36;30.90909091;83;340;2.555555556;13;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0.384615385;3;15;1.487179487;5;58;1.076923077;2;42;9;0.444444444;3;4;0.111111111;1;1;4.333333333;8;39;0.888888889;1;8;0.111111111;1;1;0;0;0;0.717948718;3;28;19.77777778;39;178;1.102564103;2;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.857142857;5;13;6.259259259;25;338;10.37037037;42;560;1.944444444;4;105;7;2.875;5;23;0;0;0;6.75;13;54;1;1;7;3.5;9;28;0;0;0;0.907407407;5;49;121.8571429;205;853;2.351851852;8;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;2;7;22;5.431137725;36;907;9.365269461;93;1564;1.634730539;7;273;11;4.111111111;14;74;0.090909091;1;1;8.722222222;27;157;0.909090909;1;10;2.833333333;18;51;0.555555556;4;10;0.862275449;11;144;204.4545455;603;2249;2.293413174;21;383;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.9;2;9;1.675;12;134;3.7;21;296;1.2375;4;99;10;1.416666667;5;17;0;0;0;6.666666667;18;80;1;1;10;0.25;3;3;0;0;0;1.4;4;112;59.1;133;591;1.325;5;106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
