pre;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.2;4;4;6.617486339;82;1211;12.93989071;152;2368;1.885245902;7;345;20;3.9;11;78;0;0;0;8.15;19;163;1;1;20;1.15;8;23;1;8;20;1.120218579;5;205;150.4;520;3008;4.803278689;45;879;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.333333333;1;1;4.310344828;26;125;8.586206897;58;249;1.586206897;5;46;3;1.333333333;2;4;0;0;0;9.666666667;22;29;1;1;3;0;0;0;0;0;0;1.448275862;9;42;124;303;372;1.896551724;11;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0.333333333;1;3;4.910614525;75;879;12.76536313;109;2285;2.284916201;7;409;9;5;19;55;0.111111111;1;1;15.72727273;72;173;0.888888889;1;8;1.363636364;14;15;0.545454545;5;6;1.268156425;7;227;328;1240;2952;3.988826816;27;714;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0.064516129;1;2;0.064516129;1;2;7;0;0;0;0.857142857;1;6;4.142857143;13;29;0.142857143;1;1;0;0;0;0.285714286;2;2;0.548387097;2;17;9;18;63;0.064516129;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.029411765;1;1;1.832020997;28;698;5.934383202;51;2261;1.377952756;6;525;34;3.108108108;12;115;0.088235294;1;3;9.783783784;48;362;0.911764706;1;31;0.297297297;3;11;0.513513514;15;19;0.763779528;6;291;97.55882353;347;3317;2.131233596;20;812;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;2.536050157;28;809;5.918495298;90;1888;1.561128527;7;498;15;4.2;12;63;0.066666667;1;1;21.26666667;54;319;0.933333333;1;14;0.8;12;12;0;0;0;1.551724138;25;495;187.3333333;473;2810;2.059561129;20;657;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;3.755102041;30;368;8.56122449;62;839;1.744897959;7;171;12;2.916666667;9;35;0.166666667;1;2;7.5;14;90;0.833333333;1;10;0.333333333;4;4;0.666666667;5;8;1.989795918;9;195;100.3333333;278;1204;2.897959184;21;284;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.277777778;2;5;4.546583851;64;732;11.51552795;137;1854;1.826086957;9;294;18;3.222222222;23;58;0.055555556;1;1;8.333333333;29;150;0.944444444;1;17;1;11;18;0.611111111;11;11;1.782608696;10;287;136.4444444;475;2456;4.198757764;37;676;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.138888889;2;5;4.729386892;72;2237;15.76744186;266;7458;2.253699789;8;1066;36;3.547619048;16;149;0;0;0;11.02380952;44;463;1;1;36;0.452380952;8;19;0.238095238;9;10;1.854122622;10;877;264.1944444;1197;9511;5.012684989;52;2371;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;4.476190476;34;94;12.47619048;94;262;1.80952381;6;38;2;6.5;8;13;0.5;1;1;10;16;20;0.5;1;1;0.5;1;1;0.5;1;1;0.428571429;3;9;163.5;314;327;4.19047619;30;88;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;0.03030303;1;1;5.657801418;310;3191;13.14893617;994;7416;1.361702128;10;768;33;5.352941176;36;182;0.090909091;1;3;16.26470588;220;553;0.909090909;1;30;1.588235294;25;54;0.323529412;7;11;1.085106383;6;612;276.3939394;2789;9121;4.09751773;310;2311;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0.25;3;7;6.925531915;81;1953;18.46099291;229;5206;2.117021277;8;597;28;2.689655172;13;78;0.071428571;1;2;9.482758621;38;275;0.928571429;1;26;5.689655172;140;165;0.068965517;1;2;1.287234043;11;363;228.6071429;1455;6401;5.542553191;139;1563;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;5.9;72;295;35.26;532;1763;1.98;9;99;1;23;23;23;0;0;0;42;42;42;1;1;1;2;2;2;8;8;8;1.08;7;54;1914;1914;1914;12.9;215;645;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.611111111;42;47;14.44444444;141;260;1.277777778;4;23;2;7;11;14;0;0;0;9;15;18;1;1;2;9;18;18;0;0;0;0.5;3;9;168.5;178;337;5.611111111;46;101;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.442477876;23;552;6.092920354;67;1377;1.5;5;339;17;1.294117647;4;22;0.117647059;1;2;12.29411765;48;209;0.882352941;1;15;0.823529412;6;14;1;8;17;1.203539823;4;272;114.3529412;543;1944;2.128318584;22;481;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.176470588;2;3;3.292792793;40;731;6.734234234;86;1495;1.45045045;4;322;17;4;10;80;0.058823529;1;1;9.75;34;195;0.941176471;1;16;1.5;12;30;1.35;18;27;1.067567568;6;237;128.2941176;531;2181;2.657657658;26;590;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;2.484787018;40;1225;4.478701826;56;2208;1.279918864;5;631;39;2.794871795;15;109;0.051282051;1;2;11.82051282;60;461;0.948717949;1;37;3.871794872;39;151;0.820512821;5;32;0.941176471;6;464;92.28205128;618;3599;1.606490872;9;792;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;0.136363636;3;3;5.235741445;61;1377;7.794676806;64;2050;1.513307985;6;398;22;2.913043478;10;67;0.136363636;1;3;10.39130435;33;239;0.863636364;1;19;1.173913043;9;27;1.043478261;20;24;1.425855513;7;375;128.4545455;560;2826;2.802281369;22;737;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0.444444444;4;4;3.766666667;21;339;6.244444444;26;562;1.633333333;4;147;9;1.555555556;5;14;0.111111111;1;1;9.888888889;23;89;0.888888889;1;8;0.777777778;6;7;0.111111111;1;1;1.155555556;5;104;91.88888889;278;827;2.088888889;10;188;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;0.357142857;6;25;5.789077213;79;6148;8.417137476;100;8939;1.617702448;8;1718;70;2.662337662;30;205;0.057142857;1;4;13.45454545;97;1036;0.942857143;1;66;2.441558442;33;188;0.337662338;4;26;1.202448211;6;1277;172.0857143;1432;12046;2.779661017;28;2952;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;1.49137931;12;173;4.655172414;30;540;1.370689655;3;159;12;1.166666667;4;14;0;0;0;7.166666667;22;86;1;1;12;6.25;41;75;2.5;10;30;0.663793103;3;77;78.58333333;282;943;2.155172414;11;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0.176470588;1;3;2.703389831;14;319;6.177966102;37;729;1.601694915;5;189;17;1.888888889;5;34;0.411764706;1;7;6.333333333;47;114;0.588235294;1;10;0.555555556;3;10;0.222222222;2;4;1.279661017;6;151;64.47058824;449;1096;2.322033898;13;274;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;0;0;0;0.096096096;10;32;0.249249249;19;83;0.072072072;2;24;36;0.297297297;7;11;0.916666667;1;33;8.891891892;51;329;0.083333333;1;3;3.351351351;35;124;0.108108108;4;4;1.021021021;4;340;19.61111111;70;706;0.09009009;6;30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.652173913;17;84;5.130434783;17;118;1.347826087;3;31;4;2.5;4;10;0;0;0;4.5;9;18;1;1;4;2;3;8;1.25;5;5;0.869565217;3;20;54.25;76;217;2.695652174;10;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;0;0;0;0.074074074;1;2;0.111111111;1;3;3;0;0;0;0.666666667;1;2;9;18;27;0.333333333;1;1;0.333333333;1;1;0;0;0;2.62962963;5;71;34;48;102;0.111111111;1;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;1.322580645;5;41;2.442622951;50;1043;5.889929742;106;2515;1.262295082;5;539;31;3.435897436;19;134;0.225806452;1;7;10.17948718;46;397;0.774193548;1;24;0.743589744;7;29;0.769230769;11;30;1.021077283;6;436;122.483871;531;3797;1.889929742;24;807;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.6;12;12;3.170886076;51;501;7.107594937;122;1123;1.316455696;6;208;20;2.090909091;11;46;0.4;1;8;7.181818182;36;158;0.6;1;12;0.227272727;3;5;0;0;0;1.265822785;6;200;82;439;1640;2.208860759;28;349;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.25;1;1;1.04;4;26;1.8;7;45;1.16;2;29;4;0.4;2;2;0;0;0;3.4;12;17;1;1;4;0.4;2;2;1.6;4;8;0.84;2;21;31.25;59;125;1.24;2;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;0.037037037;1;1;6.18972332;61;1566;10.39130435;109;2629;1.95256917;8;494;27;3.085714286;9;108;0.111111111;1;3;5.914285714;26;207;0.888888889;1;24;0.4;5;14;1.314285714;27;46;1.679841897;8;425;135.7777778;780;3666;3.324110672;31;841;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;0.043478261;1;1;3.943485086;59;2512;5.19466248;75;3309;1.477237049;6;941;23;2;6;68;0;0;0;16.32352941;126;555;1;1;23;0.764705882;10;26;2.411764706;32;82;1.197802198;6;763;214.3043478;1495;4929;2.070643642;20;1319;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;3.039473684;16;231;3.526315789;27;268;1.078947368;4;82;9;0.846153846;3;11;0.222222222;1;2;3.769230769;15;49;0.777777778;1;7;0;0;0;2.076923077;15;27;1.157894737;3;88;54.33333333;269;489;1.434210526;8;109;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;5.136363636;36;226;9.409090909;80;414;2.136363636;6;94;5;1;5;5;0;0;0;3.2;8;16;1;1;5;1.8;9;9;5.6;24;28;1.113636364;4;49;121.8;399;609;3.204545455;23;141;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;0.166666667;1;2;2.933333333;17;484;4.83030303;35;797;1.418181818;5;234;12;2.538461538;8;33;0;0;0;7.769230769;19;101;1;1;12;0.538461538;3;7;4.923076923;45;64;1.042424242;5;172;111.75;445;1341;2.115151515;13;349;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;0;0;0;1.062893082;13;169;2.163522013;21;344;0.899371069;3;143;19;1.045454545;6;23;0.368421053;1;7;5.590909091;22;123;0.631578947;1;12;1.818181818;32;40;1.636363636;13;36;0.886792453;5;141;42.52631579;187;808;1.176100629;7;187;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;0;0;0;2.713740458;19;711;3.530534351;26;925;1.187022901;4;311;32;1.771428571;7;62;0;0;0;7.2;22;252;1;1;32;0.085714286;3;3;0.285714286;4;10;0.923664122;6;242;60.5;231;1936;1.572519084;9;412;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;0.208333333;2;5;4.274509804;49;3270;5.730718954;73;4384;1.341176471;6;1026;24;4.285714286;16;210;0;0;0;14.14285714;65;693;1;1;24;0.571428571;8;28;1.469387755;9;72;0.877124183;6;671;294.6666667;868;7072;2.186928105;13;1673;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;2.818181818;22;682;3.962809917;30;959;1.219008264;5;295;20;1.043478261;7;24;0;0;0;10.30434783;100;237;1;1;20;0.956521739;19;22;0.217391304;3;5;1.111570248;4;269;85.4;699;1708;2.053719008;9;497;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;4.124087591;32;565;5.941605839;33;814;1.474452555;4;202;8;2.4;10;24;0;0;0;10;67;100;1;1;8;1.8;5;18;3.7;11;37;0.817518248;3;112;156.125;767;1249;2.277372263;13;312;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;2.423076923;16;63;4.576923077;32;119;1.346153846;4;35;4;2;5;8;0;0;0;6.25;13;25;1;1;4;0.5;2;2;0.25;1;1;0.884615385;4;23;59.5;109;238;1.692307692;6;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;0.083333333;1;2;4.592255125;70;2016;5.644646925;72;2478;1.371298405;4;602;24;2.827586207;11;82;0;0;0;12.48275862;57;362;1;1;24;0.068965517;1;2;2.655172414;15;77;0.974943052;6;428;168.0833333;595;4034;2.159453303;14;948;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;0.307692308;2;4;4.546255507;24;1032;7.471365639;56;1696;1.594713656;5;362;13;2.214285714;7;31;0.230769231;1;3;10.85714286;41;152;0.769230769;1;10;0.071428571;1;1;5.357142857;24;75;1.136563877;4;258;191.1538462;622;2485;2.991189427;16;679;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;4.677966102;37;276;6.06779661;48;358;1.406779661;4;83;6;4.166666667;15;25;0;0;0;8.833333333;30;53;1;1;6;0.833333333;4;5;1;5;6;1.305084746;5;77;104.3333333;370;626;2.203389831;10;130;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;0.44;8;11;5.319617225;50;5559;6.244019139;114;6525;1.393301435;7;1456;25;3.318181818;14;146;0.04;1;1;19.31818182;125;850;0.96;1;24;0.227272727;5;10;4.431818182;23;195;1.088038278;9;1137;389.28;1529;9732;2.291866029;45;2395;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;4.581395349;32;197;5.860465116;39;252;1.441860465;5;62;5;2.166666667;7;13;0.2;1;1;6.833333333;16;41;0.8;1;4;0;0;0;0.333333333;1;2;1.348837209;5;58;91.8;214;459;2.279069767;14;98;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;1;4;5;7;20;0;0;0;0;0;0;0;0;0;0.4;1;8;9;11;36;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;0;0;0;3.957446809;19;372;5.042553191;25;474;1.531914894;5;144;10;1;3;11;0;0;0;4.909090909;15;54;1;1;10;0;0;0;3.636363636;13;40;1.180851064;5;111;83.8;193;838;2.234042553;8;210;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;0;0;0;2.551724138;37;296;4.129310345;52;479;1.25;6;145;15;2.133333333;5;32;0.066666667;1;1;6.6;16;99;0.933333333;1;14;1.866666667;12;28;1.133333333;4;17;0.784482759;4;91;59.33333333;227;890;1.603448276;14;186;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;0;0;0;4.178571429;63;585;5.971428571;45;836;1.435714286;4;201;12;0.487179487;4;19;0;0;0;3.051282051;17;119;1;1;12;0.897435897;23;35;0.538461538;9;21;1.085714286;7;152;117.0833333;303;1405;2.235714286;17;313;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0.05;1;1;2.391634981;25;629;3.847908745;30;1012;1.338403042;5;352;20;1.62962963;5;44;0;0;0;8.814814815;46;238;1;1;20;0.62962963;7;17;0.925925926;8;25;0.901140684;4;237;89.35;357;1787;1.733840304;12;456;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;0.133333333;1;2;3.302702703;21;611;6.718918919;37;1243;1.697297297;6;314;15;1;4;18;0;0;0;3.388888889;15;61;1;1;15;1.277777778;6;23;6.888888889;40;124;1.356756757;8;251;119.9333333;404;1799;2.610810811;12;483;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
